aoa_deg,best_polynomial_prediction,best_smoothing_spline_prediction,selected_prediction
1.9115191986644406,79.02379631926841,78.6375647136044,78.6375647136044
1.9198664440734556,79.04856836108546,78.72246764975266,78.72246764975266
1.9282136894824706,79.07401260050871,78.79952428627601,78.79952428627601
1.9365609348914856,79.10012152728135,78.86999094570255,78.86999094570255
1.9449081803005008,79.12688735079101,78.9351239505604,78.9351239505604
1.9532554257095158,79.15430200346171,78.99616840706526,78.99616840706526
1.9616026711185308,79.18235714430836,79.05390647735403,79.05390647735403
1.9699499165275458,79.21104416265206,79.1085028946786,79.1085028946786
1.9782971619365608,79.2403541819937,79.16007947366792,79.16007947366792
1.9866444073455758,79.2702780640438,79.20875802895098,79.20875802895098
1.9949916527545908,79.30080641290625,79.25466037515676,79.25466037515676
2.003338898163606,79.33192957941372,79.29791489937858,79.29791489937858
2.011686143572621,79.36363766561196,79.33890549326196,79.33890549326196
2.020033388981636,79.39592052939088,79.37834795790289,79.37834795790289
2.028380634390651,79.42876778925981,79.41698027646453,79.41698027646453
2.036727879799666,79.46216882926407,79.45554043211007,79.45554043211007
2.045075125208681,79.49611280404059,79.4947664080027,79.4947664080027
2.053422370617696,79.5305886440095,79.53539183189258,79.53539183189258
2.061769616026711,79.56558506069922,79.57799060564669,79.57799060564669
2.070116861435726,79.60109055220208,79.62293452552099,79.62293452552099
2.078464106844741,79.63709340875764,79.67058240899327,79.67058240899327
2.0868113522537564,79.67358171846077,79.72129307354126,79.72129307354126
2.0951585976627713,79.71054337309157,79.77542533664274,79.77542533664274
2.1035058430717863,79.74796607406414,79.83332513792276,79.83332513792276
2.1118530884808013,79.78583733849102,79.89489223646822,79.89489223646822
2.1202003338898163,79.82414450536031,79.95947645379765,79.95947645379765
2.1285475792988313,79.86287474182231,80.0263936973868,80.0263936973868
2.1368948247078463,79.90201504958239,80.09495987471145,80.09495987471145
2.1452420701168613,79.94155227139701,80.16449089324739,80.16449089324739
2.1535893155258763,79.98147309766951,80.23431554215887,80.23431554215887
2.1619365609348913,80.02176407314234,80.3041848625626,80.3041848625626
2.1702838063439063,80.06241160368248,80.374356874356,80.374356874356
2.1786310517529213,80.10340196315664,80.4451196023233,80.4451196023233
2.1869782971619363,80.14472130039265,80.51676107124871,80.51676107124871
2.1953255425709517,80.18635564622384,80.58956930591644,80.58956930591644
2.2036727879799667,80.22829092061278,80.66383665827912,80.66383665827912
2.2120200333889817,80.2705129398508,80.73998985333569,80.73998985333569
2.2203672787979967,80.31300742382993,80.81861278235279,80.81861278235279
2.2287145242070117,80.35576000338344,80.9002982575213,80.9002982575213
2.2370617696160267,80.39875622769156,80.98563909103207,80.98563909103207
2.2454090150250416,80.4419815717487,81.07522809507597,81.07522809507597
2.2537562604340566,80.48542144388837,81.16961760750553,81.16961760750553
2.2621035058430716,80.52906119336232,81.26816777760394,81.26816777760394
2.2704507512520866,80.57288611797009,81.36888033814405,81.36888033814405
2.2787979966611016,80.61688147173514,81.46968312430707,81.46968312430707
2.2871452420701166,80.66103247262403,81.56850397127421,81.56850397127421
2.2954924874791316,80.7053243103046,81.66327071422666,81.66327071422666
2.3038397328881466,80.74974215393972,81.75194438387565,81.75194438387565
2.312186978297162,80.7942711600123,81.83341459361122,81.83341459361122
2.320534223706177,80.83889648017828,81.90760172072935,81.90760172072935
2.328881469115192,80.88360326914334,81.97447984414656,81.97447984414656
2.337228714524207,80.9283766925597,82.03402304277944,82.03402304277944
2.345575959933222,80.97320193493903,82.08620539554454,82.08620539554454
2.353923205342237,81.01806420757771,82.13101531314977,82.13101531314977
2.362270450751252,81.0629487564904,82.1688223683437,82.1688223683437
2.370617696160267,81.1078408703481,82.20040833269252,82.20040833269252
2.378964941569282,81.1527258884169,82.22657552883597,82.22657552883597
2.387312186978297,81.19758920849326,82.2481262794137,82.2481262794137
2.395659432387312,81.24241629483214,82.26586290706543,82.26586290706543
2.404006677796327,81.28719268606399,82.28057794511516,82.28057794511516
2.412353923205342,81.33190400309653,82.29281612916816,82.29281612916816
2.4207011686143574,81.37653595699763,82.3028611237507,82.3028611237507
2.4290484140233723,81.42107435685526,82.31098414713523,82.31098414713523
2.4373956594323873,81.46550511761043,82.31745641759419,82.31745641759419
2.4457429048414023,81.5098142678596,82.32254915340002,82.32254915340002
2.4540901502504173,81.55398795762207,82.3265285056987,82.3265285056987
2.4624373956594323,81.5980124660691,82.32953842122797,82.32953842122797
2.4707846410684473,81.64187420921014,82.3315974123358,82.3315974123358
2.4791318864774623,81.68555974753302,82.3327182781097,82.3327182781097
2.4874791318864773,81.72905579359342,82.3329138176371,82.3329138176371
2.4958263772954923,81.77234921955043,82.3321968300055,82.3321968300055
2.5041736227045073,81.81542706464398,82.3305927645862,82.3305927645862
2.5125208681135223,81.85827654261016,82.3284180272794,82.3284180272794
2.5208681135225373,81.9008850490309,82.32627998051412,82.32627998051412
2.5292153589315522,81.94324016861408,82.32479863700323,82.32479863700323
2.5375626043405677,81.98532968239999,82.32459400945963,82.32459400945963
2.5459098497495827,82.02714157489072,82.3262861105962,82.3262861105962
2.5542570951585977,82.06866404109843,82.33047621546233,82.33047621546233
2.5626043405676127,82.10988549350888,82.33735421451135,82.33735421451135
2.5709515859766277,82.15079456895637,82.34670920690421,82.34670920690421
2.5792988313856426,82.1913801354064,82.35831367325117,82.35831367325117
2.5876460767946576,82.23163129864244,82.37194009416251,82.37194009416251
2.5959933222036726,82.27153740885298,82.38736095024844,82.38736095024844
2.6043405676126876,82.31108806711528,82.40435119872822,82.40435119872822
2.6126878130217026,82.35027313177228,82.4227377458649,82.4227377458649
2.6210350584307176,82.3890827246989,82.44239680577503,82.44239680577503
2.6293823038397326,82.42750723745425,82.46320654049528,82.46320654049528
2.6377295492487476,82.46553733731633,82.48504511206225,82.48504511206225
2.646076794657763,82.50316397319543,82.5077906825126,82.5077906825126
2.654424040066778,82.540378381423,82.53131612448259,82.53131612448259
2.662771285475793,82.57717209141246,82.55538821957673,82.55538821957673
2.671118530884808,82.61353693118858,82.57967564656084,82.57967564656084
2.679465776293823,82.64946503278193,82.6038433955086,82.6038433955086
2.687813021702838,82.68494883748527,82.62755645649368,82.62755645649368
2.696160267111853,82.71998110096834,82.65047981958976,82.65047981958976
2.704507512520868,82.75455489824816,82.67229307692953,82.67229307692953
2.712854757929883,82.78866362851113,82.69295609664478,82.69295609664478
2.721202003338898,82.82230101978419,82.71268123867125,82.71268123867125
2.729549248747913,82.85546113345171,82.73168988917301,82.73168988917301
2.737896494156928,82.88813836861509,82.7502034343141,82.7502034343141
2.746243739565943,82.92032746629187,82.76844326025856,82.76844326025856
2.754590984974958,82.95202351345166,82.78662138116377,82.78662138116377
2.7629382303839733,82.98322194688572,82.8047775310306,82.8047775310306
2.7712854757929883,83.01391855690727,82.82280024543765,82.82280024543765
2.7796327212020033,83.04410949087985,82.84057292683582,82.84057292683582
2.7879799666110183,83.07379125657086,82.85797897767607,82.85797897767607
2.7963272120200333,83.10296072532753,82.87490180040933,82.87490180040933
2.8046744574290483,83.13161513507261,82.89122560223309,82.89122560223309
2.8130217028380633,83.15975209311715,82.90684876813773,82.90684876813773
2.8213689482470783,83.18736957878802,82.92168180475558,82.92168180475558
2.8297161936560933,83.21446594586723,82.93563560906792,82.93563560906792
2.8380634390651083,83.24103992484096,82.94862107805606,82.94862107805606
2.8464106844741233,83.26709062495583,82.96054910870133,82.96054910870133
2.8547579298831383,83.29261753607985,82.97133717591409,82.97133717591409
2.8631051752921532,83.31762053036613,82.98101389884825,82.98101389884825
2.8714524207011687,83.34209986371692,82.98970046635822,82.98970046635822
2.8797996661101837,83.3660561770458,82.99752089133278,82.99752089133278
2.8881469115191987,83.38949049733615,83.00459918666073,83.00459918666073
2.8964941569282137,83.41240423849374,83.01105936523085,83.01105936523085
2.9048414023372287,83.43479920199147,83.01702225775604,83.01702225775604
2.9131886477462436,83.45667757730453,83.02255709396212,83.02255709396212
2.9215358931552586,83.47804194213418,83.02769123817512,83.02769123817512
2.9298831385642736,83.49889526241815,83.03245084638408,83.03245084638408
2.9382303839732886,83.51924089212643,83.03686207457801,83.03686207457801
2.9465776293823036,83.53908257284053,83.04095107874595,83.04095107874595
2.9549248747913186,83.55842443311491,83.04475080177285,83.04475080177285
2.9632721202003336,83.57727098761904,83.04839987212702,83.04839987212702
2.9716193656093486,83.59562713605887,83.05212044254442,83.05212044254442
2.9799666110183636,83.61349816187624,83.05613694330468,83.05613694330468
2.988313856427379,83.63088973072531,83.06067380468751,83.06067380468751
2.996661101836394,83.64780788872476,83.06595545697256,83.06595545697256
3.005008347245409,83.66425906048464,83.07220392922726,83.07220392922726
3.013355592654424,83.68025004690719,83.07960532126918,83.07960532126918
3.021702838063439,83.69578802276065,83.08831807450828,83.08831807450828
